4471394,2460960,56.67177582,23.32822418,-2.33282256,-44
4481397,2461091,57.11342239,22.88657761,-2.28865790,-43
4491401,2461222,57.10771561,22.89228439,-2.28922844,-43
4501404,2461353,57.11342239,22.88657761,-2.28865790,-43
4511408,2461483,56.67177582,23.32822418,-2.33282256,-44
4521410,2461613,56.68311310,23.31688690,-2.33168864,-44
4531414,2461743,56.67177582,23.32822418,-2.33282256,-44
4541417,2461873,56.67744064,23.32255936,-2.33225608,-44
4551421,2462003,56.67177582,23.32822418,-2.33282256,-44
4561423,2462133,56.68311310,23.31688690,-2.33168864,-44
4571428,2462264,57.10200500,22.89799500,-2.28979945,-43
4581431,2462394,56.67744064,23.32255936,-2.33225608,-44
4591435,2462525,57.10771561,22.89228439,-2.28922844,-43
4601437,2462656,57.11912918,22.88087082,-2.28808713,-43
4611441,2462786,56.67177582,23.32822418,-2.33282256,-44
4621444,2462917,57.11342239,22.88657761,-2.28865790,-43
4631448,2463047,56.67177582,23.32822418,-2.33282256,-44
4641450,2463177,56.68311310,23.31688690,-2.33168864,-44
4651455,2463307,56.66611099,23.33388901,-2.33338904,-44
4661457,2463437,56.68311310,23.31688690,-2.33168864,-44
4671461,2463567,56.67177582,23.32822418,-2.33282256,-44
4681464,2463697,56.67744064,23.32255936,-2.33225608,-44
4691468,2463828,57.10771561,22.89228439,-2.28922844,-43
